"","trial","val_basic","delay","val_prc","response","RT","respSide","sideNOW","Version","loopID","Context"
"4736",146,20,2,1.7,1,3.0811,2,1,"S2",14,1
"4737",147,20,73,2.3,1,1.5635,2,1,"S2",14,1
"4738",148,20,23,1.5,1,5.0642,2,1,"S2",14,1
"4739",149,20,6,1.08,0,1.2623,2,2,"S2",14,1
"4740",150,20,29,1.83,1,1.2392,2,1,"S2",14,1
"4741",151,20,14,3.8,1,1.4682,1,2,"S2",14,1
"4742",152,20,29,3.8,1,2.4372,2,1,"S2",14,1
"4743",153,20,62,3.1,1,4.509,1,2,"S2",14,1
"4744",154,20,4,1.7,1,1.6703,1,2,"S2",14,1
"4745",155,20,2,2.07,1,2.9929,2,1,"S2",14,1
"4746",156,20,50,2.3,1,4.3612,1,2,"S2",14,1
"4747",157,20,4,2.8,1,1.4256,2,1,"S2",14,1
"4748",158,20,2,2.3,1,0.9451,2,1,"S2",14,1
"4749",159,20,73,1.2,0,2.0514,2,2,"S2",14,1
"4750",160,20,14,1.2,0,2.4044,1,1,"S2",14,1
"4751",161,20,118,3.5,1,1.2295,2,1,"S2",14,1
"4752",162,20,2,1.2,1,1.0152,1,2,"S2",14,1
"4753",163,20,29,2.3,1,2.5961,1,2,"S2",14,1
"4754",164,20,14,2.07,1,1.9281,1,2,"S2",14,1
"4755",165,20,29,1.2,0,2.5421,2,2,"S2",14,1
"4756",166,20,6,1.47,1,1.7992,2,1,"S2",14,1
"4757",167,20,4,1.9,1,0.9515,2,1,"S2",14,1
"4758",168,20,23,1.33,0,2.5223,2,2,"S2",14,1
"4759",169,20,14,1.7,1,1.2254,2,1,"S2",14,1
"4760",170,20,62,1.025,0,2.446,1,1,"S2",14,1
"4761",1,20,45,2.85,0,6.9348,2,2,"S1",15,0
"4762",2,20,7,1.15,0,3.8012,2,2,"S1",15,0
"4763",3,20,7,3.45,1,4.2829,2,1,"S1",15,0
"4764",4,20,32,1.65,0,3.1938,1,1,"S1",15,0
"4765",5,20,75,1.05,0,4.1669,2,2,"S1",15,0
"4766",6,20,75,1.25,0,3.6329,2,2,"S1",15,0
"4767",7,20,45,3.85,0,8.0151,1,1,"S1",15,0
"4768",8,20,1,1.15,0,3.5849,1,1,"S1",15,0
"4769",9,20,1,1.85,1,2.2277,1,2,"S1",15,0
"4770",10,20,7,2.25,1,5.8513,1,2,"S1",15,0
"4771",11,20,7,1.85,0,1.7829,2,2,"S1",15,0
"4772",12,20,32,3.05,0,3.4772,2,2,"S1",15,0
"4773",13,20,58,3.05,0,8.5378,2,2,"S1",15,0
"4774",14,20,3,2.05,1,3.6373,1,2,"S1",15,0
"4775",15,20,75,3.85,0,7.6853,2,2,"S1",15,0
"4776",16,20,13,1.15,0,2.3787,2,2,"S1",15,0
"4777",17,20,122,3.85,0,3.8646,1,1,"S1",15,0
"4778",18,20,3,1.55,1,6.0733,2,1,"S1",15,0
"4779",19,20,3,1.35,0,4.3133,2,2,"S1",15,0
"4780",20,20,122,1.35,0,3.328,1,1,"S1",15,0
"4781",21,20,58,1.9,0,3.061,1,1,"S1",15,0
"4782",22,20,32,1.35,0,2.0019,2,2,"S1",15,0
"4783",23,20,24,1.9,0,2.1331,1,1,"S1",15,0
"4784",24,20,75,3.05,0,2.9149,1,1,"S1",15,0
"4785",25,20,58,1.15,0,4.4738,1,1,"S1",15,0
"4786",26,20,3,1.45,0,3.0918,1,1,"S1",15,0
"4787",27,20,75,1.055,0,3.3883,2,2,"S1",15,0
"4788",28,20,13,2.55,1,5.4288,1,2,"S1",15,0
"4789",29,20,1,1.25,0,2.9496,1,1,"S1",15,0
"4790",30,20,24,1.35,0,1.7665,1,1,"S1",15,0
"4791",31,20,3,2.25,1,2.3858,1,2,"S1",15,0
"4792",32,20,24,1.55,0,2.2917,2,2,"S1",15,0
"4793",33,20,1,2.05,1,3.1876,1,2,"S1",15,0
"4794",34,20,122,1.05,0,1.9208,2,2,"S1",15,0
"4795",35,20,24,2.55,0,4.02,1,1,"S1",15,0
"4796",36,20,122,1.9,0,2.3059,1,1,"S1",15,0
"4797",37,20,24,1.25,0,2.0113,1,1,"S1",15,0
"4798",38,20,75,1.85,0,2.7811,2,2,"S1",15,0
"4799",39,20,75,2.05,0,2.1115,1,1,"S1",15,0
"4800",40,20,24,2.05,0,2.2558,2,2,"S1",15,0
"4801",41,20,58,2.05,0,1.83,1,1,"S1",15,0
"4802",42,20,122,2.25,0,1.4695,1,1,"S1",15,0
"4803",43,20,1,2.85,1,2.4383,2,1,"S1",15,0
"4804",44,20,24,3.05,0,3.0802,2,2,"S1",15,0
"4805",45,20,24,3.45,0,1.5432,2,2,"S1",15,0
"4806",46,20,7,3.85,1,2.1289,2,1,"S1",15,0
"4807",47,20,58,2.55,0,2.4986,2,2,"S1",15,0
"4808",48,20,45,2.25,0,1.9667,1,1,"S1",15,0
"4809",49,20,7,2.05,1,7.9353,1,2,"S1",15,0
"4810",50,20,1,1.35,1,8.0591,2,1,"S1",15,0
"4811",51,20,3,3.05,1,1.8266,2,1,"S1",15,0
"4812",52,20,45,1.05,0,2.6666,1,1,"S1",15,0
"4813",53,20,32,1.05,0,1.8388,2,2,"S1",15,0
"4814",54,20,45,3.05,0,1.8035,2,2,"S1",15,0
"4815",55,20,32,2.55,0,1.8802,2,2,"S1",15,0
"4816",56,20,1,2.25,1,2.9969,2,1,"S1",15,0
"4817",57,20,122,1.25,0,2.0689,2,2,"S1",15,0
"4818",58,20,45,1.55,0,1.9967,1,1,"S1",15,0
"4819",59,20,13,1.55,0,3.4525,2,2,"S1",15,0
"4820",60,20,1,1.45,1,3.2981,1,2,"S1",15,0
"4821",61,20,45,1.25,0,1.4018,2,2,"S1",15,0
"4822",62,20,24,1.05,0,2.9609,2,2,"S1",15,0
"4823",63,20,13,1.35,0,5.1644,1,1,"S1",15,0
"4824",64,20,45,1.85,0,2.8283,1,1,"S1",15,0
"4825",65,20,13,2.85,0,3.3007,1,1,"S1",15,0
"4826",66,20,32,1.15,0,2.5091,1,1,"S1",15,0
"4827",67,20,45,2.55,0,1.7883,1,1,"S1",15,0
"4828",68,20,45,1.9,0,1.6348,2,2,"S1",15,0
"4829",69,20,3,1.85,1,2.8786,2,1,"S1",15,0
"4830",70,20,122,2.55,0,3.3438,2,2,"S1",15,0
"4831",71,20,58,3.85,0,3.3644,1,1,"S1",15,0
"4832",72,20,24,1.85,0,2.4861,2,2,"S1",15,0
"4833",73,20,75,1.45,0,1.5048,2,2,"S1",15,0
"4834",74,20,13,1.25,0,1.2431,2,2,"S1",15,0
"4835",75,20,32,1.55,0,2.2388,1,1,"S1",15,0
"4836",76,20,13,3.45,0,2.8472,1,1,"S1",15,0
"4837",77,20,3,1.25,0,4.2924,2,2,"S1",15,0
"4838",78,20,75,1.65,0,1.3877,2,2,"S1",15,0
"4839",79,20,75,3.45,0,5.9275,2,2,"S1",15,0
"4840",80,20,32,3.45,0,1.5512,2,2,"S1",15,0
"4841",81,20,1,3.05,1,1.7575,2,1,"S1",15,0
"4842",82,20,58,1.05,0,1.7424,1,1,"S1",15,0
"4843",83,20,13,3.85,0,6.7832,1,1,"S1",15,0
"4844",84,20,32,2.85,0,1.2884,1,1,"S1",15,0
"4845",85,20,3,3.85,1,1.7793,2,1,"S1",15,0
"4846",86,20,13,2.05,0,1.5956,2,2,"S1",15,0
"4847",87,20,122,2.85,0,2.045,2,2,"S1",15,0
"4848",88,20,45,3.45,0,4.7791,1,1,"S1",15,0
"4849",89,20,32,1.055,0,5.408,2,2,"S1",15,0
"4850",90,20,75,2.85,0,1.7305,1,1,"S1",15,0
"4851",91,20,24,3.85,0,1.6807,2,2,"S1",15,0
"4852",92,20,58,1.25,0,1.6469,1,1,"S1",15,0
"4853",93,20,1,1.65,1,1.4729,2,1,"S1",15,0
"4854",94,20,32,1.9,0,1.3527,2,2,"S1",15,0
"4855",95,20,45,1.15,0,3.7275,1,1,"S1",15,0
"4856",96,20,13,1.45,0,2.407,1,1,"S1",15,0
"4857",97,20,58,2.85,0,1.0053,1,1,"S1",15,0
"4858",98,20,122,3.05,0,2.6694,2,2,"S1",15,0
"4859",99,20,122,2.05,0,1.408,2,2,"S1",15,0
"4860",100,20,24,2.85,0,0.9751,2,2,"S1",15,0
"4861",101,20,24,2.25,0,1.346,1,1,"S1",15,0
"4862",102,20,75,1.15,0,1.4626,1,1,"S1",15,0
"4863",103,20,1,2.55,1,1.1544,2,1,"S1",15,0
"4864",104,20,3,1.15,0,1.495,2,2,"S1",15,0
"4865",105,20,32,3.85,0,1.4315,2,2,"S1",15,0
"4866",106,20,3,1.9,1,1.8764,2,1,"S1",15,0
"4867",107,20,24,1.055,0,1.2561,2,2,"S1",15,0
"4868",108,20,32,2.25,0,1.7121,2,2,"S1",15,0
"4869",109,20,1,3.85,1,1.8253,2,1,"S1",15,0
"4870",110,20,45,1.055,0,1.2737,1,1,"S1",15,0
"4871",111,20,58,1.65,0,1.422,1,1,"S1",15,0
"4872",112,20,13,1.65,0,1.508,1,1,"S1",15,0
"4873",113,20,58,1.85,0,1.1699,2,2,"S1",15,0
"4874",114,20,3,1.65,1,2.7368,2,1,"S1",15,0
"4875",115,20,58,1.55,0,1.8088,1,1,"S1",15,0
"4876",116,20,3,2.55,1,4.1735,2,1,"S1",15,0
"4877",117,20,122,1.65,0,1.2669,2,2,"S1",15,0
"4878",118,20,3,3.45,1,1.6577,2,1,"S1",15,0
"4879",119,20,122,1.15,0,1.2219,2,2,"S1",15,0
"4880",120,20,13,1.85,0,1.8133,2,2,"S1",15,0
"4881",121,20,1,1.55,1,1.4429,2,1,"S1",15,0
"4882",122,20,1,3.45,1,1.3747,1,2,"S1",15,0
"4883",123,20,7,1.05,0,1.1818,2,2,"S1",15,0
"4884",124,20,7,1.65,0,1.8111,2,2,"S1",15,0
"4885",125,20,75,2.25,0,2.0639,1,1,"S1",15,0
"4886",126,20,7,2.85,1,5.6356,2,1,"S1",15,0
"4887",127,20,45,1.65,0,1.3412,2,2,"S1",15,0
"4888",128,20,32,1.25,0,1.8362,2,2,"S1",15,0
"4889",129,20,7,1.9,0,3.4964,2,2,"S1",15,0
"4890",130,20,75,1.35,0,2.4882,1,1,"S1",15,0
"4891",131,20,24,1.45,0,1.0292,2,2,"S1",15,0
"4892",132,20,13,1.05,0,1.3399,1,1,"S1",15,0
"4893",133,20,24,1.65,0,3.3528,2,2,"S1",15,0
"4894",134,20,122,1.45,0,6.3641,2,2,"S1",15,0
"4895",135,20,7,1.055,0,1.7495,1,1,"S1",15,0
"4896",136,20,1,1.05,0,1.2724,1,1,"S1",15,0
"4897",137,20,1,1.9,1,1.2442,2,1,"S1",15,0
"4898",138,20,32,1.85,0,1.3557,1,1,"S1",15,0
"4899",139,20,122,3.45,0,1.6374,2,2,"S1",15,0
"4900",140,20,7,2.55,1,1.576,1,2,"S1",15,0
"4901",141,20,7,3.05,1,2.5745,2,1,"S1",15,0
"4902",142,20,13,3.05,0,1.7946,1,1,"S1",15,0
"4903",143,20,7,1.55,0,3.2574,2,2,"S1",15,0
"4904",144,20,45,2.05,0,1.825,2,2,"S1",15,0
"4905",145,20,75,1.55,0,1.2142,2,2,"S1",15,0
"4906",146,20,3,1.05,0,1.4851,2,2,"S1",15,0
"4907",147,20,45,1.35,0,1.1574,2,2,"S1",15,0
"4908",148,20,13,2.25,0,1.5759,1,1,"S1",15,0
"4909",149,20,7,1.35,0,1.2997,1,1,"S1",15,0
"4910",150,20,58,2.25,0,0.9536,2,2,"S1",15,0
"4911",151,20,122,1.055,0,1.4062,1,1,"S1",15,0
"4912",152,20,1,1.055,0,1.0809,2,2,"S1",15,0
"4913",153,20,45,1.45,0,1.3619,2,2,"S1",15,0
"4914",154,20,7,1.25,0,1.6426,1,1,"S1",15,0
"4915",155,20,58,1.45,0,1.0086,2,2,"S1",15,0
"4916",156,20,24,1.15,0,1.2356,1,1,"S1",15,0
"4917",157,20,75,1.9,0,1.5279,1,1,"S1",15,0
"4918",158,20,3,2.85,0,1.3278,2,2,"S1",15,0
"4919",159,20,32,2.05,0,3.3884,2,2,"S1",15,0
"4920",160,20,58,3.45,0,1.1857,2,2,"S1",15,0
"4921",161,20,58,1.35,0,2.4874,2,2,"S1",15,0
"4922",162,20,75,2.55,0,1.0484,2,2,"S1",15,0
"4923",163,20,13,1.9,0,1.7142,1,1,"S1",15,0
"4924",164,20,13,1.055,0,1.4912,1,1,"S1",15,0
"4925",165,20,122,1.55,0,7.781,2,2,"S1",15,0
"4926",166,20,32,1.45,0,1.3517,1,1,"S1",15,0
"4927",167,20,3,1.055,0,1.5226,1,1,"S1",15,0
"4928",168,20,7,1.45,0,1.8721,1,1,"S1",15,0
"4929",169,20,122,1.85,0,1.1233,1,1,"S1",15,0
"4930",170,20,58,1.055,0,0.9626,1,1,"S1",15,0
"4931",1,20,14,1.83,0,2.91,1,1,"S2",15,1
"4932",2,20,50,1.33,0,2.1398,1,1,"S2",15,1
"4933",3,20,62,1.025,0,1.9835,1,1,"S2",15,1
"4934",4,20,118,1.2,0,2.6243,2,2,"S2",15,1
"4935",5,20,2,1.02,1,2.7742,1,2,"S2",15,1
"4936",6,20,14,3.5,1,5.0084,2,1,"S2",15,1
"4937",7,20,29,2.07,0,1.7683,2,2,"S2",15,1
"4938",8,20,29,3.8,0,3.8679,1,1,"S2",15,1
"4939",9,20,29,1.2,0,1.1502,2,2,"S2",15,1
"4940",10,20,73,1.2,0,2.6684,1,1,"S2",15,1
"4941",11,20,14,1.5,0,2.3003,1,1,"S2",15,1
"4942",12,20,2,2.07,1,3.7315,1,2,"S2",15,1
"4943",13,20,4,3.1,1,2.0169,1,2,"S2",15,1
"4944",14,20,73,1.08,0,1.9043,2,2,"S2",15,1
"4945",15,20,50,1.9,0,3.0339,2,2,"S2",15,1
"4946",16,20,118,1.085,0,1.5233,1,1,"S2",15,1
"4947",17,20,50,2.3,0,2.8815,1,1,"S2",15,1
"4948",18,20,118,1.2,0,1.7366,2,2,"S2",15,1
"4949",19,20,73,3.5,0,2.3144,2,2,"S2",15,1
"4950",20,20,6,1.08,0,1.8526,1,1,"S2",15,1
"4951",21,20,73,2.8,0,1.9723,2,2,"S2",15,1
"4952",22,20,4,2.5,1,2.8136,2,1,"S2",15,1
"4953",23,20,29,1.83,0,3.4602,2,2,"S2",15,1
"4954",24,20,23,1.47,0,1.445,1,1,"S2",15,1
"4955",25,20,2,1.9,1,2.4148,1,2,"S2",15,1
"4956",26,20,4,1.83,1,1.7679,2,1,"S2",15,1
"4957",27,20,50,1.47,0,2.1271,2,2,"S2",15,1
"4958",28,20,4,1.085,0,2.2081,2,2,"S2",15,1
"4959",29,20,14,1.33,0,1.3407,2,2,"S2",15,1
"4960",30,20,14,1.025,0,1.546,1,1,"S2",15,1
"4961",31,20,62,1.83,0,2.2414,2,2,"S2",15,1
"4962",32,20,29,1.9,0,1.9278,2,2,"S2",15,1
"4963",33,20,14,2.8,1,1.7307,2,1,"S2",15,1
"4964",34,20,6,2.3,1,2.0981,1,2,"S2",15,1
"4965",35,20,29,1.47,0,1.3091,2,2,"S2",15,1
"4966",36,20,14,1.2,0,1.2841,1,1,"S2",15,1
"4967",37,20,118,3.5,0,2.8997,2,2,"S2",15,1
"4968",38,20,62,1.47,0,1.2306,2,2,"S2",15,1
"4969",39,20,23,3.5,0,2.1696,1,1,"S2",15,1
"4970",40,20,14,2.07,0,2.5998,2,2,"S2",15,1
"4971",41,20,50,3.1,0,1.4908,2,2,"S2",15,1
"4972",42,20,6,1.7,1,2.9546,1,2,"S2",15,1
"4973",43,20,62,1.2,0,1.7059,1,1,"S2",15,1
"4974",44,20,6,1.83,1,3.224,1,2,"S2",15,1
"4975",45,20,29,1.2,0,1.3777,1,1,"S2",15,1
"4976",46,20,6,1.2,0,1.4086,1,1,"S2",15,1
"4977",47,20,23,1.2,0,3.08,2,2,"S2",15,1
"4978",48,20,29,1.33,0,1.1955,1,1,"S2",15,1
"4979",49,20,4,2.07,1,1.9276,2,1,"S2",15,1
"4980",50,20,50,1.5,0,2.6017,1,1,"S2",15,1
"4981",51,20,50,2.8,0,2.2308,2,2,"S2",15,1
"4982",52,20,4,1.2,0,1.6432,1,1,"S2",15,1
"4983",53,20,62,3.8,0,1.9214,1,1,"S2",15,1
"4984",54,20,23,1.33,0,1.6765,1,1,"S2",15,1
"4985",55,20,118,2.5,0,1.286,1,1,"S2",15,1
"4986",56,20,6,2.8,1,1.5389,2,1,"S2",15,1
"4987",57,20,23,3.8,0,1.6584,2,2,"S2",15,1
"4988",58,20,29,1.025,0,1.1055,2,2,"S2",15,1
"4989",59,20,4,1.025,0,1.4696,1,1,"S2",15,1
"4990",60,20,62,1.2,0,1.8157,1,1,"S2",15,1
"4991",61,20,2,1.2,0,1.9559,2,2,"S2",15,1
"4992",62,20,118,2.3,0,1.5824,1,1,"S2",15,1
"4993",63,20,6,1.5,0,3.5504,2,2,"S2",15,1
"4994",64,20,2,1.2,0,1.6767,1,1,"S2",15,1
"4995",65,20,4,3.5,1,1.2332,2,1,"S2",15,1
"4996",66,20,62,1.085,0,1.2887,1,1,"S2",15,1
"4997",67,20,50,2.5,0,1.2928,2,2,"S2",15,1
"4998",68,20,2,1.5,1,1.9124,1,2,"S2",15,1
"4999",69,20,6,3.8,1,1.5075,2,1,"S2",15,1
"5000",70,20,29,1.085,0,2.6021,2,2,"S2",15,1
"5001",71,20,73,1.9,0,2.156,1,1,"S2",15,1
"5002",72,20,50,1.08,0,3.0595,2,2,"S2",15,1
"5003",73,20,6,3.5,1,1.2902,2,1,"S2",15,1
"5004",74,20,62,2.5,0,1.4211,1,1,"S2",15,1
"5005",75,20,6,1.47,0,1.943,1,1,"S2",15,1
"5006",76,20,4,1.7,1,1.5941,1,2,"S2",15,1
"5007",77,20,2,1.83,1,1.3016,1,2,"S2",15,1
"5008",78,20,50,1.2,0,1.4017,1,1,"S2",15,1
"5009",79,20,23,1.7,0,2.6335,1,1,"S2",15,1
"5010",80,20,23,2.5,0,1.6108,1,1,"S2",15,1
"5011",81,20,23,1.2,0,1.3124,1,1,"S2",15,1
"5012",82,20,23,1.02,0,0.9707,2,2,"S2",15,1
"5013",83,20,50,1.7,0,2.0073,2,2,"S2",15,1
"5014",84,20,6,2.5,1,2.2024,1,2,"S2",15,1
"5015",85,20,73,2.3,0,2.4838,2,2,"S2",15,1
"5016",86,20,62,1.7,0,0.9686,2,2,"S2",15,1
"5017",87,20,6,1.33,0,1.4658,1,1,"S2",15,1
"5018",88,20,14,1.9,0,2.714,2,2,"S2",15,1
"5019",89,20,62,2.07,0,1.3304,2,2,"S2",15,1
"5020",90,20,118,2.07,0,1.1531,1,1,"S2",15,1
"5021",91,20,118,1.83,0,1.2255,1,1,"S2",15,1
"5022",92,20,14,3.8,1,3.5659,2,1,"S2",15,1
"5023",93,20,4,2.8,1,1.6906,1,2,"S2",15,1
"5024",94,20,29,2.8,0,1.7287,2,2,"S2",15,1
"5025",95,20,118,1.47,0,3.278,2,2,"S2",15,1
"5026",96,20,2,1.7,1,1.6509,2,1,"S2",15,1
"5027",97,20,2,1.47,1,2.0899,2,1,"S2",15,1
"5028",98,20,14,1.7,0,2.1345,1,1,"S2",15,1
"5029",99,20,2,3.1,1,1.4418,2,1,"S2",15,1
"5030",100,20,2,2.8,1,1.2165,2,1,"S2",15,1
"5031",101,20,50,3.8,0,2.8328,1,1,"S2",15,1
"5032",102,20,23,1.5,0,1.5886,1,1,"S2",15,1
"5033",103,20,62,3.5,0,1.4313,2,2,"S2",15,1
"5034",104,20,50,1.2,0,0.9722,2,2,"S2",15,1
"5035",105,20,73,1.83,0,0.9432,2,2,"S2",15,1
"5036",106,20,14,2.5,0,1.4174,1,1,"S2",15,1
"5037",107,20,6,3.1,1,1.4164,2,1,"S2",15,1
"5038",108,20,118,1.025,0,1.4363,1,1,"S2",15,1
"5039",109,20,4,1.33,0,1.9909,2,2,"S2",15,1
"5040",110,20,62,1.33,0,2.8814,2,2,"S2",15,1
"5041",111,20,29,1.5,0,2.0474,1,1,"S2",15,1
"5042",112,20,2,2.5,1,1.5294,1,2,"S2",15,1
"5043",113,20,6,1.9,1,2.1774,1,2,"S2",15,1
"5044",114,20,73,1.33,0,1.4947,1,1,"S2",15,1
"5045",115,20,73,1.5,0,0.8676,2,2,"S2",15,1
"5046",116,20,73,1.2,0,1.3426,2,2,"S2",15,1
"5047",117,20,6,1.02,0,1.0215,2,2,"S2",15,1
"5048",118,20,62,1.5,0,0.9086,2,2,"S2",15,1
"5049",119,20,23,1.83,0,1.2888,2,2,"S2",15,1
"5050",120,20,14,1.085,0,1.3363,1,1,"S2",15,1
"5051",121,20,14,1.47,0,1.4031,2,2,"S2",15,1
"5052",122,20,118,1.5,0,1.5566,1,1,"S2",15,1
"5053",123,20,73,1.7,0,0.9408,2,2,"S2",15,1
"5054",124,20,50,3.5,0,0.8861,2,2,"S2",15,1
"5055",125,20,2,3.8,1,1.5098,2,1,"S2",15,1
"5056",126,20,118,3.1,0,1.0324,2,2,"S2",15,1
"5057",127,20,29,1.7,0,1.2389,2,2,"S2",15,1
"5058",128,20,14,3.1,0,1.3435,1,1,"S2",15,1
"5059",129,20,62,2.3,0,0.9747,2,2,"S2",15,1
"5060",130,20,14,2.3,0,1.0836,1,1,"S2",15,1
"5061",131,20,62,1.9,0,1.3364,1,1,"S2",15,1
"5062",132,20,73,1.02,0,1.1283,2,2,"S2",15,1
"5063",133,20,50,2.07,0,1.1294,2,2,"S2",15,1
"5064",134,20,23,1.9,0,1.0942,1,1,"S2",15,1
"5065",135,20,118,2.8,0,0.9415,1,1,"S2",15,1
"5066",136,20,2,2.3,1,1.335,2,1,"S2",15,1
"5067",137,20,2,1.33,0,1.8995,2,2,"S2",15,1
"5068",138,20,29,3.1,0,1.3679,1,1,"S2",15,1
"5069",139,20,50,1.83,0,0.9856,1,1,"S2",15,1
"5070",140,20,29,2.3,0,0.9533,2,2,"S2",15,1
"5071",141,20,6,2.07,1,1.8499,2,1,"S2",15,1
"5072",142,20,118,1.9,0,1.2506,2,2,"S2",15,1
"5073",143,20,23,2.07,0,1.2252,1,1,"S2",15,1
"5074",144,20,4,1.2,0,1.3286,2,2,"S2",15,1
"5075",145,20,6,1.2,0,1.2152,2,2,"S2",15,1
"5076",146,20,29,3.5,0,1.3272,1,1,"S2",15,1
"5077",147,20,23,1.08,0,1.3829,1,1,"S2",15,1
"5078",148,20,29,2.5,0,1.1771,2,2,"S2",15,1
"5079",149,20,118,3.8,0,1.092,1,1,"S2",15,1
"5080",150,20,73,3.8,0,1.8535,2,2,"S2",15,1
"5081",151,20,23,3.1,0,1.9728,1,1,"S2",15,1
"5082",152,20,14,1.2,0,1.1807,1,1,"S2",15,1
"5083",153,20,4,3.8,1,1.1336,1,2,"S2",15,1
"5084",154,20,62,2.8,0,1.4117,1,1,"S2",15,1
"5085",155,20,62,3.1,0,0.7877,2,2,"S2",15,1
"5086",156,20,4,1.5,0,3.2636,2,2,"S2",15,1
"5087",157,20,4,1.9,1,1.6118,1,2,"S2",15,1
"5088",158,20,73,2.07,0,1.6604,2,2,"S2",15,1
"5089",159,20,2,3.5,1,1.1058,1,2,"S2",15,1
"5090",160,20,73,2.5,0,1.238,1,1,"S2",15,1
"5091",161,20,4,2.3,1,1.5396,2,1,"S2",15,1
"5092",162,20,4,1.47,0,2.6297,1,1,"S2",15,1
"5093",163,20,73,3.1,0,0.855,2,2,"S2",15,1
"5094",164,20,50,1.02,0,1.032,1,1,"S2",15,1
"5095",165,20,2,1.08,0,0.8632,1,1,"S2",15,1
"5096",166,20,23,2.8,0,0.867,2,2,"S2",15,1
"5097",167,20,23,2.3,0,1.1438,1,1,"S2",15,1
"5098",168,20,73,1.47,0,0.9727,2,2,"S2",15,1
"5099",169,20,118,1.7,0,0.8723,1,1,"S2",15,1
"5100",170,20,118,1.33,0,1.0319,2,2,"S2",15,1
"5101",1,20,32,2.25,1,2.0432,1,2,"S1",16,1
"5102",2,20,32,1.15,0,2.0322,2,2,"S1",16,1
"5103",3,20,75,2.55,1,1.9418,2,1,"S1",16,1
"5104",4,20,122,1.05,0,1.492,1,1,"S1",16,1
"5105",5,20,58,1.15,0,1.0888,2,2,"S1",16,1
"5106",6,20,32,2.55,1,1.3699,2,1,"S1",16,1
"5107",7,20,13,3.85,1,1.0946,2,1,"S1",16,1
"5108",8,20,3,3.45,1,1.1893,1,2,"S1",16,1
"5109",9,20,122,1.45,0,0.947,1,1,"S1",16,1
"5110",10,20,3,2.85,1,1.5032,1,2,"S1",16,1
"5111",11,20,13,2.05,0,2.2806,1,1,"S1",16,1
"5112",12,20,24,2.05,0,1.2442,1,1,"S1",16,1
"5113",13,20,24,2.85,0,2.1641,2,2,"S1",16,1
"5114",14,20,75,1.35,0,1.7817,1,1,"S1",16,1
"5115",15,20,45,1.05,0,0.9946,1,1,"S1",16,1
"5116",16,20,13,1.45,1,0.8798,2,1,"S1",16,1
"5117",17,20,7,2.25,0,0.7716,1,1,"S1",16,1
"5118",18,20,24,1.05,0,2.1732,2,2,"S1",16,1
"5119",19,20,32,3.85,0,1.8836,2,2,"S1",16,1
"5120",20,20,1,1.25,0,1.0991,2,2,"S1",16,1
"5121",21,20,45,3.05,1,0.7597,2,1,"S1",16,1
"5122",22,20,45,1.15,0,1.0213,2,2,"S1",16,1
"5123",23,20,75,1.55,0,2.7727,2,2,"S1",16,1
"5124",24,20,24,1.65,0,1.2315,1,1,"S1",16,1
"5125",25,20,7,3.85,1,1.18,1,2,"S1",16,1
"5126",26,20,3,1.35,0,1.202,2,2,"S1",16,1
"5127",27,20,45,3.85,0,1.6302,1,1,"S1",16,1
"5128",28,20,24,1.15,0,1.679,2,2,"S1",16,1
"5129",29,20,75,2.25,1,1.4053,1,2,"S1",16,1
"5130",30,20,24,1.35,0,1.1184,2,2,"S1",16,1
"5131",31,20,122,1.35,0,0.9251,1,1,"S1",16,1
"5132",32,20,58,2.55,0,2.2344,1,1,"S1",16,1
"5133",33,20,3,1.9,1,1.2931,2,1,"S1",16,1
"5134",34,20,122,3.85,0,0.7868,2,2,"S1",16,1
"5135",35,20,58,1.45,0,1.574,1,1,"S1",16,1
"5136",36,20,58,1.9,0,1.42,2,2,"S1",16,1
"5137",37,20,32,3.05,0,3.0004,1,1,"S1",16,1
"5138",38,20,122,1.25,0,1.3232,1,1,"S1",16,1
"5139",39,20,122,2.85,0,1.7455,2,2,"S1",16,1
"5140",40,20,32,1.85,1,1.2924,1,2,"S1",16,1
"5141",41,20,32,1.25,0,1.3001,1,1,"S1",16,1
"5142",42,20,13,3.45,1,1.3875,2,1,"S1",16,1
"5143",43,20,24,3.45,1,2.1883,1,2,"S1",16,1
"5144",44,20,3,3.85,1,0.9345,1,2,"S1",16,1
"5145",45,20,32,3.45,1,1.5829,2,1,"S1",16,1
"5146",46,20,122,2.25,0,1.3705,1,1,"S1",16,1
"5147",47,20,24,2.55,0,1.7156,1,1,"S1",16,1
"5148",48,20,13,2.85,0,0.7614,1,1,"S1",16,1
"5149",49,20,13,1.65,0,1.701,2,2,"S1",16,1
"5150",50,20,1,1.15,0,2.4596,1,1,"S1",16,1
"5151",51,20,75,2.05,0,4.0817,2,2,"S1",16,1
"5152",52,20,13,1.85,0,3.8298,1,1,"S1",16,1
"5153",53,20,7,1.05,0,1.6784,1,1,"S1",16,1
"5154",54,20,32,1.55,0,1.9855,1,1,"S1",16,1
"5155",55,20,3,2.25,1,2.441,1,2,"S1",16,1
"5156",56,20,1,3.45,1,1.2103,1,2,"S1",16,1
"5157",57,20,58,2.25,0,3.3405,1,1,"S1",16,1
"5158",58,20,75,1.9,0,2.6371,1,1,"S1",16,1
"5159",59,20,24,3.05,0,4.5785,1,1,"S1",16,1
